dms_orig,dms_dest,dms_mode,sctg2,tons_2015,value_2015
24,39,1,2,0.1463,0.0061
24,42,1,2,662.3164,164.2958
24,51,1,2,1078.6124,196.4305
25,9,1,2,10.9343,5.1642
25,25,1,2,45.6543,12.2963
25,36,1,2,0.2435,0.7973
25,50,1,2,1.449,0.8984
26,6,1,2,0.0025,0.004
26,12,1,2,0.0021,0.0048
26,13,2,2,448.4585,105.4335
26,17,1,2,33.2267,7.6581
26,18,1,2,1962.6855,391.3224
26,20,1,2,1.486,0.7489
26,26,1,2,12197.0611,2505.1779
26,26,2,2,843.3837,209.6549
26,26,5,2,214.2725,47.16
26,32,1,2,0.309,1.1435
26,36,1,2,0.0013,0.0073
26,37,1,2,0.8076,5.3239
26,37,2,2,2837.0823,642.022
26,39,1,2,898.7859,213.2147
26,42,1,2,4.5905,2.4672
26,42,2,2,24.6257,4.903
26,45,2,2,1310.3909,289.994
26,50,1,2,0.0585,0.1562
26,55,1,2,1008.1665,201.5169
27,5,2,2,3316.4619,735.3603
27,6,2,2,1005.5066,188.2798
27,8,1,2,7.0942,0.0294
27,13,2,2,18.3416,8.5866
27,17,2,2,1556.3492,516.4507
27,19,1,2,527.224,133.569
27,19,2,2,11917.7789,3201.881
27,20,1,2,1.43,0.833
27,20,2,2,41.8148,9.5677
27,21,2,2,146.6523,37.5689
27,22,2,2,35.563,7.1622
27,22,3,2,1337.7264,343.8732
27,27,1,2,75483.318,14252.2599
27,27,2,2,2662.8906,639.0892
27,28,2,2,25.9948,9.4856
27,29,2,2,31.225,8.9874
27,31,1,2,131.29,21.2533
27,32,2,2,10.9668,3.3597
27,34,1,2,0.9305,0.3024
27,35,2,2,0.0002,0.0058
27,36,1,2,0.0494,0.187
27,36,2,2,23.3206,10.8198
27,38,1,2,3373.0042,768.152
27,38,2,2,51.5156,12.7078
27,40,1,2,5.8478,1.7549
27,40,2,2,51.1666,11.6547
27,42,2,2,11.1323,0.2531
27,46,1,2,1034.5261,170.7183
27,47,2,2,44.0772,11.5221
27,48,2,2,342.5137,84.3521
27,50,2,2,9.6414,3.6814
27,53,2,2,2915.0347,777.5513
27,55,1,2,428.1895,77.5913
27,55,2,2,85.4144,23.0101
28,1,1,2,10.7756,6.2833
28,5,1,2,281.5304,71.2116
28,5,2,2,190.1591,54.0627
28,12,1,2,83.4282,14.301
28,12,5,2,0.0001,0.0342
28,17,1,2,1.0787,0.1755
28,17,3,2,51.798,15.2411
28,17,5,2,63.3607,15.0555
28,22,1,2,259.6576,60.7742
28,22,3,2,289.8851,77.5377
28,22,5,2,44.6593,12.8655
28,28,1,2,7089.603,1512.7973
28,28,2,2,202.3405,39.9567
28,28,3,2,282.5753,58.8627
28,29,3,2,39.8934,11.2423
28,47,1,2,64.787,11.9797
29,1,2,2,80.922,14.1467
29,1,3,2,792.5798,157.8721
29,5,1,2,100.9199,26.7319
29,5,2,2,2888.5678,623.0984
29,13,2,2,154.5039,33.9422
29,17,1,2,937.9518,207.7549
29,17,2,2,32.7032,7.5452
29,18,1,2,1.5353,0.2834
29,19,1,2,58.656,11.9046
29,20,1,2,452.1869,95.325
29,20,2,2,97.1791,22.0004
29,21,1,2,0.6063,0.1468
29,22,1,2,0.0095,0.0095
29,22,2,2,28.9411,6.7853
29,22,3,2,1773.6021,882.8267
29,29,1,2,16000.2944,3678.4499
29,29,2,2,457.18,86.4529
29,29,3,2,811.0125,256.1017
29,29,5,2,295.3444,103.085
29,31,1,2,361.3766,73.9844
29,37,2,2,25.7596,5.9604
29,40,1,2,7.8473,1.6515
29,40,2,2,93.7725,22.1535
29,47,1,2,0.5398,0.1093
29,48,2,2,359.7595,90.9188
29,51,2,2,27.2692,6.5402
30,4,2,2,410.9412,170.4013
30,6,1,2,30.559,5.7551
30,13,1,2,34.5928,7.7448
30,16,1,2,2000.3507,491.4265
30,16,2,2,128.147,30.1089
30,30,1,2,6009.5942,1489.2116
30,30,2,2,2809.0928,792.3924
30,31,1,2,23.7549,17.4117
30,32,1,2,7.1414,1.2652
30,38,1,2,75.1515,13.2665
30,38,2,2,136.5153,43.2143
30,41,1,2,31.8949,12.2
30,46,1,2,0.328,1.0373
30,49,1,2,169.1631,52.9217
30,53,1,2,11.4976,6.2574
30,53,2,2,4065.2444,1149.4962
30,53,5,2,145.1575,57.3428
30,56,1,2,117.2195,27.696
31,4,2,2,20.2344,3.5108
31,6,1,2,0.0844,0.466
31,6,2,2,13374.0848,3342.3056
31,8,1,2,437.0214,114.962
31,9,1,2,0.6449,1.489
31,12,1,2,0.0002,0.0063
31,16,2,2,612.7199,140.3904
31,17,1,2,73.4749,33.3692
31,17,2,2,87.9216,20.7059
31,18,1,2,0.3838,1.0117
31,19,1,2,2088.3047,423.1972
31,19,2,2,55.7073,12.6094
31,20,1,2,3927.683,846.2361
31,20,2,2,289.5973,63.2133
31,21,1,2,16.2307,15.2686
31,21,2,2,5.867,2.3566
31,25,2,2,8.0896,0.0831
31,26,1,2,0.0486,0.8942
31,26,2,2,6.7682,2.0314
31,27,1,2,83.8799,17.8267
31,29,1,2,104.5836,29.0112
31,29,2,2,367.8676,85.2371
31,31,1,2,69529.029,14365.1865
31,31,2,2,16708.2237,3972.8278
31,33,1,2,1.3239,7.0285
31,35,2,2,89.3569,23.2047
31,36,2,2,10.3689,3.2057
31,38,1,2,0.3369,3.3924
31,39,1,2,9.7406,0.0023
31,40,2,2,286.6837,98.4322
31,45,1,2,0.7326,0.6085
31,46,1,2,427.0772,115.234
31,48,1,2,0.0003,0.3279
31,48,2,2,749.3352,212.8949
31,49,2,2,24.2849,5.9913
31,51,2,2,5.701,0.1342
31,53,1,2,1.5526,3.9076
31,53,2,2,289.854,78.4747
31,55,1,2,2.8733,2.0838
31,56,1,2,20.1457,4.8994
32,32,1,2,86.5481,22.3644
33,9,1,2,0.182,0.0899
33,23,1,2,0.9883,1.6995
33,25,1,2,0.9651,2.1205
33,33,1,2,13.9742,4.0801
33,50,1,2,0.8517,2.5623
34,6,1,2,0.0745,3.003
34,9,1,2,0.6167,1.2934
34,10,1,2,169.289,23.6079
34,12,1,2,2.7133,12.3065
34,25,1,2,5.2056,7.3424
34,26,5,2,0.0001,0.491
34,31,1,2,1.9426,0.0744
34,32,1,2,0.9149,0.8233
34,34,1,2,82.1519,44.7422
34,36,1,2,114.305,37.2087
34,42,1,2,225.1173,64.1602
34,42,2,2,21.4025,4.4978
34,47,1,2,0.0014,0.9978
34,51,2,2,53.1147,9.1492
35,20,1,2,25.2935,10.7586
35,35,1,2,585.5402,195.7414
35,48,1,2,137.6516,39.903
36,6,1,2,0.088,0.1387
36,9,1,2,9.8643,6.1691
36,11,1,2,88.7689,99.0971
36,18,1,2,0.0125,0.0091
36,20,1,2,410.1065,82.5081
36,20,2,2,128.2631,25.9552
36,20,5,2,36.1723,7.4342
36,25,1,2,27.6929,33.2866
36,34,1,2,17.2766,26.656
36,36,1,2,14229.2251,4236.0578
36,36,5,2,3.7435,0.889
36,39,1,2,0.0284,0.0039
36,42,1,2,110.5998,65.5141
36,48,1,2,0.0061,0.0012
36,50,1,2,19.3839,16.631
36,51,1,2,4.8878,13.1069
37,10,1,2,2.3365,0.4927
37,13,1,2,6.7663,1.5075
37,16,5,2,0.0001,0.1544
37,21,1,2,29.438,5.9807
37,27,1,2,5.6894,2.5332
37,27,5,2,0.0001,1.6136
37,31,5,2,3.4492,0.0884
37,34,5,2,0.2202,3.6735
37,37,1,2,5690.4152,1419.6706
37,37,2,2,23.6248,5.6959
37,37,5,2,0.3876,1.2586
37,39,5,2,0.5284,1.4485
37,45,1,2,300.7,71.5099
37,47,1,2,187.4042,38.346
37,49,5,2,0.0001,0.5244
37,51,1,2,590.2868,113.6973
37,51,5,2,0.0333,0.4616
37,55,5,2,0.0064,0.065
38,1,2,2,13.901,3.4547
38,6,2,2,60.0567,18.3592
38,12,2,2,131.5962,45.5119
38,16,1,2,4.3166,2.2014
38,17,1,2,7.1909,7.2908
38,17,2,2,1925.6616,575.6729
38,19,2,2,193.3449,62.825
38,25,2,2,538.6094,145.3028
38,26,1,2,0.8035,0.9055
38,27,1,2,239.8482,95.6257
38,27,2,2,5680.8322,1525.7933
38,29,1,2,0.2667,0.2725
38,37,2,2,151.0356,53.3004
38,38,1,2,32918.293,7196.6605
38,38,2,2,462.7243,122.9293
38,39,1,2,12.7788,13.0458
38,41,1,2,3.3326,1.389
38,41,2,2,74.2502,19.2504
38,42,1,2,10.5415,7.4517
38,42,2,2,595.0419,159.9939
38,46,1,2,1044.6035,218.5575
38,47,2,2,479.0714,132.9372
38,48,2,2,169.2726,61.9315
38,51,2,2,931.2994,263.9678
38,53,2,2,622.8766,185.086
38,55,1,2,1.04,1.0332
38,55,2,2,1714.421,483.0841
39,1,1,2,29.7021,4.8334
39,9,2,2,55.7143,13.5852
39,10,2,2,2.1084,0.0977
39,12,5,2,0.2436,1.9354
39,13,1,2,15.6665,6.0354
39,13,2,2,1742.7989,431.2498
39,16,1,2,163.824,30.1273
39,17,1,2,19.1213,4.6575
39,17,2,2,53.309,8.0776
39,18,1,2,2401.9405,459.3076
39,20,1,2,72.3527,21.1108
39,20,2,2,415.2108,99.7327
39,21,1,2,650.5602,144.8694
39,22,3,2,14.2488,3.611
39,23,2,2,86.8409,19.2678
39,23,5,2,0.0436,0.0002
39,24,1,2,10.2065,2.9417
39,26,1,2,32.0267,11.0998
39,27,5,2,0.2107,0.3604
39,29,2,2,16.3,1.6652
39,36,1,2,33.9626,15.9575
39,37,2,2,1799.1701,524.9748
39,39,1,2,20380.2804,4184.7404
39,39,2,2,1418.7923,331.7729
39,42,1,2,273.4657,75.3287
39,42,2,2,227.2126,53.6045
39,45,1,2,0.1793,4.0243
39,45,2,2,503.1793,112.5171
39,47,1,2,7.7026,2.7742
39,47,2,2,552.9526,148.5253
39,48,1,2,7.5355,3.2883
39,48,5,2,0.2176,2.2787
39,51,1,2,17.5268,5.7604
39,54,1,2,1.7292,0.2532
39,54,2,2,10.5385,3.5985
40,5,1,2,70.2043,20.1294
40,18,1,2,1.9148,0.9274
40,20,1,2,3729.2023,872.5789
40,22,3,2,1872.6246,516.9632
40,27,1,2,36.8188,10.645
40,28,1,2,0.1726,0.1731
40,29,1,2,7.6293,1.8618
40,31,1,2,10.8299,3.2752
40,40,1,2,6024.9158,1440.5947
40,46,1,2,18.0995,5.5122
40,48,1,2,1673.597,446.4948
40,48,2,2,394.6447,92.752
40,55,1,2,26.1967,6.535
41,6,1,2,184.4236,72.4091
41,41,1,2,1771.8554,443.1177
41,53,1,2,701.1079,168.9306
42,9,1,2,1.5418,0.82
42,10,1,2,141.602,20.1886
42,24,1,2,96.4591,15.0327
42,25,1,2,0,0.0023
42,34,1,2,7.5559,8.3684
42,36,1,2,234.9271,41.0475
42,39,1,2,716.3615,128.488
42,42,1,2,5100.2479,1139.2122
42,50,1,2,0.1716,0.1027
42,51,1,2,15.7431,2.1885
44,9,1,2,2.1119,0.717
44,25,1,2,0,0.0457
44,36,1,2,0.8287,0.136
44,44,1,2,5.3445,1.3896
44,50,1,2,0.0655,0.0657
45,1,1,2,0.3268,1.901
45,12,1,2,4.991,6.7173
45,13,1,2,126.2443,35.7026
45,22,1,2,0.0401,0.0756
45,37,1,2,169.0688,47.7327
45,37,2,2,3.979,1.308
45,45,1,2,1562.7166,331.2444
45,45,5,2,0.885,3.7988
45,47,1,2,74.1014,15.227
45,51,1,2,0.6436,0.0036
45,51,2,2,9.2741,2.4141
46,4,2,2,204.9831,59.9974
46,16,1,2,5.085,0.4522
46,17,2,2,3467.885,940.7718
46,27,1,2,885.7729,249.5235
46,27,2,2,540.3826,173.2022
46,29,2,2,677.9556,210.5652
46,31,1,2,3016.1152,582.1791
46,31,2,2,54.3081,11.6965
46,38,1,2,2032.2107,390.6068
46,46,1,2,36583.8672,8098.3375
46,46,2,2,2000.1448,466.9645
46,53,2,2,1998.7667,475.382
47,1,1,2,996.6717,252.6303
47,1,2,2,217.7952,50.0681
47,5,1,2,67.344,15.2078
47,13,1,2,71.5931,14.9401
47,21,1,2,568.5095,120.1189
47,22,3,2,477.6435,101.5283
47,22,5,2,856.3013,204.6693
47,28,1,2,34.7668,7.3983
47,28,2,2,45.5474,11.3626
47,29,1,2,8.3959,1.646
47,37,1,2,30.6841,7.2484
47,45,1,2,0.1062,0.0559
47,47,1,2,4666.2252,1027.068
47,47,2,2,112.2499,22.0363
47,47,3,2,294.5645,79.1854
47,51,1,2,14.7662,2.298
48,1,1,2,0.0041,0.1398
48,4,1,2,1.2172,2.3447
48,4,2,2,3.3512,1.1282
48,5,1,2,45.3558,13.6312
48,6,1,2,5.5872,5.0545
48,8,1,2,1.0789,2.2136
48,12,1,2,9.6459,38.5656
48,12,2,2,7.2548,4.1781
48,13,1,2,2.393,6.4174
48,17,1,2,9.775,16.7732
48,19,1,2,68.1244,23.445
48,20,1,2,39.9237,11.8439
48,22,1,2,112.9085,39.0603
48,26,1,2,0.0133,1.849
48,27,1,2,7.0624,1.3395
48,28,1,2,5.6278,0.4056
48,29,1,2,6.7163,4.4474
48,31,1,2,2.6596,1.6879
48,34,1,2,22.7,38.0659
48,35,1,2,478.8303,124.4148
48,36,2,2,6.7315,2.0043
48,40,1,2,839.6669,191.1944
48,40,2,2,8.8171,2.2513
48,42,1,2,0.0019,0.133
48,47,1,2,0.002,1.3343
48,48,1,2,25187.9177,6189.0676
48,48,2,2,1639.5848,465.5468
49,6,5,2,0.4312,0.782
49,16,1,2,21.9006,5.9986
49,28,1,2,0.0023,0.0961
49,29,1,2,0.0011,0.1092
49,35,1,2,0.0001,1.2603
49,40,1,2,1.9607,9.7296
49,49,1,2,533.1617,147.3877
49,50,1,2,0.4302,1.0201
50,25,1,2,0,0.0017
50,33,1,2,0.9,1.8637
50,36,1,2,17.8999,51.7062
50,42,1,2,0.6971,0.3223
50,50,1,2,110.9657,100.6224
51,9,1,2,0.0015,0.0106
51,10,1,2,18.1563,2.9664
51,10,3,2,40.8839,10.5996
51,18,1,2,0.008,0.0016
51,19,1,2,0.0651,0.0014
51,21,1,2,36.7685,8.3938
51,24,1,2,125.4205,30.9502
51,24,3,2,45.2573,11.6429
51,37,1,2,263.8271,56.8628
51,39,1,2,83.6005,15.9912
51,42,1,2,145.5582,32.929
51,42,2,2,13.6894,2.4002
51,45,1,2,2.8994,0.6185
51,47,1,2,31.7706,5.8155
51,47,5,2,0.0493,0.3725
51,51,1,2,1879.1142,410.4456
51,51,3,2,387.995,86.9525
51,55,5,2,0.0059,0.0692
53,6,2,2,0.2971,0.0519
53,6,5,2,0.3539,0.2471
53,16,1,2,0.282,0.9329
53,30,1,2,0.2738,0.2544
53,41,1,2,278.8375,69.3391
53,41,2,2,509.6498,11.0319
53,41,3,2,2104.3452,521.621
53,41,5,2,0.0001,0.0582
53,49,5,2,0.0937,0.1909
53,53,1,2,6880.8857,1648.9055
53,53,2,2,1344.3465,374.7592
53,53,5,2,1952.5681,622.9371
54,10,1,2,4.0916,0.6803
54,21,1,2,7.4769,1.0401
54,24,1,2,0.4436,0.0672
54,39,1,2,12.7253,1.9108
54,42,1,2,0.8746,0.1514
54,51,1,2,1.0512,0.1387
54,54,1,2,172.1207,26.825
55,17,1,2,1047.065,236.9615
55,17,2,2,3742.5691,874.715
55,18,1,2,10.5744,2.5315
55,18,2,2,53.5933,12.8012
55,19,1,2,328.8131,67.8577
55,19,2,2,643.9996,225.1437
55,26,1,2,29.2845,4.6534
55,27,1,2,230.3761,39.9882
55,27,2,2,50.1221,14.7857
55,55,1,2,16187.2972,3068.421
55,55,2,2,719.5308,184.7581
55,55,5,2,5.7413,0.035
56,8,1,2,153.7281,39.7546
56,16,2,2,18.6545,2.806
56,27,2,2,68.4463,18.6733
56,30,1,2,141.6753,35.3805
56,31,1,2,208.5284,44.5455
56,38,1,2,10.9384,2.185
56,53,2,2,7.7651,3.9749
56,56,1,2,331.6611,81.3489
1,1,1,3,1458.0622,1267.2078
1,1,2,3,102.6723,36.6578
1,1,5,3,0.3949,0.4054
1,5,1,3,2.7616,2.7024
1,12,1,3,39.9417,35.006
1,13,1,3,208.2855,157.2812
1,17,1,3,1.6756,0.9712
1,18,1,3,0.0047,0.0033
1,20,1,3,0.072,0.0692
1,21,1,3,13.074,7.9543
1,22,1,3,18.0027,13.9697
1,28,1,3,143.3134,84.0969
1,37,1,3,11.9742,12.2157
1,37,5,3,0.008,0.001
1,40,1,3,3.2652,2.5383
1,45,1,3,1.9029,1.923
1,47,1,3,23.31,11.8625
1,48,1,3,4.335,3.8084
1,51,1,3,4.7184,3.9824
2,2,1,3,73.1918,140.3191
2,2,3,3,0.776,0.0224
2,2,5,3,0.0002,0.0075
4,4,1,3,2275.5981,2023.6411
4,4,5,3,0.1161,0.5521
4,5,1,3,1.6311,5.4956
4,6,1,3,414.6775,305.3009
4,6,5,3,0.6069,5.1341
4,8,1,3,1.7742,2.0565
4,12,1,3,36.7465,25.2163
4,12,5,3,0.1576,0.7194
4,13,1,3,19.5616,10.9669
4,15,5,3,0.0002,0.0087
4,16,1,3,4.606,1.7411
4,17,1,3,35.9407,16.6161
4,18,1,3,0.0836,0.2545
4,20,1,3,1.0258,1.0923
4,21,1,3,12.6071,7.8015
4,22,1,3,3.4413,1.7025
4,23,1,3,0.177,1.211
4,23,5,3,0.1541,1.2635
4,24,1,3,6.1978,3.3043
4,25,1,3,2.8544,4.0837
4,26,1,3,26.2681,20.8125
4,27,1,3,1.4297,6.9036
4,29,1,3,16.8593,9.4591
4,31,1,3,0.1138,0.1509
4,31,5,3,0.0001,0.2045
4,32,1,3,4.553,5.3938
4,34,1,3,37.3091,23.5008
4,35,1,3,7.847,11.199
4,36,1,3,22.2876,18.9274
4,37,1,3,8.5503,8.8786
4,39,5,3,0.2159,0.3739
4,40,1,3,2.5195,2.1906
4,41,1,3,20.1728,30.0861
4,41,5,3,0.0001,0.8727
4,48,1,3,46.6355,31.378
4,48,5,3,0.067,0.3997
4,49,1,3,2.0278,0.7971
4,53,1,3,10.3503,5.6137
4,53,5,3,0.1258,0.3265
4,54,1,3,0.0001,0.0434
4,55,1,3,10.0774,5.1325
4,55,5,3,0.0001,0.0744
5,1,1,3,68.4521,4.8298
5,5,1,3,6295.9219,4126.714
5,5,2,3,0.1206,1.3404
5,5,3,3,475.6818,272.7533
5,9,1,3,10.3324,4.5354
5,13,1,3,0.0022,0.0044
5,17,1,3,0.775,4.2513
5,17,3,3,32.0841,19.2254
5,17,5,3,4.39,5.1835
5,19,1,3,32.1233,12.9721
5,20,1,3,0.4562,0.2315
5,20,5,3,143.9248,47.061
5,22,1,3,48.5979,82.0164
5,22,5,3,115.7018,48.9292
5,28,1,3,160.8709,237.4387
5,29,1,3,183.1412,244.4597
5,29,5,3,738.6086,419.5385
5,37,1,3,6.0804,5.1115
5,40,1,3,138.9998,40.124
5,45,1,3,15.1496,0.0182
5,47,1,3,43.5222,27.0826
5,48,1,3,27.5885,29.9616
6,1,1,3,59.8475,270.7852
6,1,5,3,0.0002,0.2398
6,2,5,3,0.2154,0.0068
6,4,1,3,202.5344,599.8264
6,4,5,3,0.6056,88.7464
6,5,1,3,9.4841,26.2289
6,6,1,3,38427.5728,33812.2826
6,6,5,3,6.2018,169.8166
6,8,1,3,65.4217,193.1851
6,8,5,3,0.6505,5.785
6,9,1,3,4.5119,18.3117
6,9,5,3,0.3208,0.357
6,10,5,3,0.2342,1.4575
6,12,1,3,166.0015,306.591
6,12,4,3,0.19,1.6698
6,12,5,3,3.3985,35.8485
6,13,1,3,72.0321,257.8829
6,13,5,3,15.5803,62.1814
6,15,4,3,5.468,18.265
6,15,5,3,6.0711,11.9101
6,16,1,3,22.1209,96.2792
6,16,5,3,0.4664,3.2092
6,17,1,3,221.0191,690.0771
6,17,5,3,22.1479,151.4463
6,18,1,3,108.3617,160.0239
6,18,2,3,1.6714,3.7969
6,18,5,3,8.4465,30.0706
6,19,1,3,23.3361,53.027
6,19,2,3,8.8012,43.9669
6,19,5,3,0.3022,0.7541
6,20,1,3,21.8171,47.5069
6,21,1,3,42.793,126.1273
6,21,5,3,0.0216,0.4125
6,22,1,3,19.9948,26.6874
6,22,5,3,0.3703,1.6569
6,23,1,3,3.4712,12.7498
6,24,1,3,90.8999,148.7932
6,24,5,3,0.0612,1.0214
6,25,1,3,85.7267,201.4403
6,25,5,3,0.0808,1.0956
6,26,1,3,137.3545,239.9596
6,26,2,3,1.5401,5.1451
6,26,4,3,0.0001,0.0503
6,26,5,3,10.463,43.5644
6,27,1,3,130.1685,263.7445
6,27,4,3,0.2681,3.8158
6,27,5,3,0.2678,2.4711
6,28,1,3,45.868,45.3947
6,28,5,3,0.1493,0.1534
6,29,1,3,51.4346,171.9638
6,29,5,3,1.8377,9.1388
6,30,1,3,14.849,14.2871
6,30,4,3,0.3176,0.6757
6,30,5,3,0.1285,1.5287
6,31,1,3,25.4734,58.0046
6,31,5,3,0.0001,0.8234
6,32,1,3,1469.2873,1092.0863
6,32,5,3,0.2606,0.8671
6,33,1,3,0.3405,1.0614
6,33,5,3,0.0001,0.0361
6,34,1,3,99.3935,117.1078
6,34,2,3,2.8939,11.8205
6,34,5,3,18.2072,51.7376
6,35,1,3,54.5659,114.9432
6,35,5,3,0.1588,6.474
6,36,1,3,246.2088,490.0981
6,36,4,3,1.0757,3.6665
6,36,5,3,39.0666,51.6908
6,37,1,3,46.0347,127.6732
6,37,4,3,0.1927,1.5609
6,37,5,3,0.0167,0.1832
6,38,1,3,7.4775,9.9063
6,39,1,3,205.2926,526.9445
6,39,5,3,3.1101,35.6861
6,40,1,3,43.8805,57.2863
6,41,1,3,104.6211,310.7028
6,41,4,3,0.0001,0.4667
6,41,5,3,4.2609,24.3251
6,42,1,3,229.4494,458.3135
6,42,5,3,15.6277,32.5777
6,44,1,3,2.0071,8.8296
6,44,5,3,0.0017,0.008
6,45,1,3,8.3159,23.1888
6,45,5,3,0.0002,0.1962
6,47,1,3,53.6088,162.3429
6,47,5,3,1.8189,11.9478
6,48,1,3,400.8069,1429.8872
6,48,2,3,3.9032,16.9502
6,48,4,3,0.2684,3.7151
6,48,5,3,1.7293,22.1347
6,49,1,3,90.4447,138.9095
6,49,5,3,0.0013,1.4864
6,50,5,3,0.0316,0.0066
6,51,1,3,49.6438,60.8552
6,51,5,3,2.7209,11.5538
6,53,1,3,257.1679,319.5446
6,53,4,3,0.2802,0.1783
6,53,5,3,1.0113,17.0608
6,54,1,3,8.5886,13.6731
6,55,1,3,152.0559,406.5661
6,55,5,3,0.3141,6.265
6,56,1,3,31.1845,48.367
8,4,1,3,4.7639,6.7552
8,4,5,3,0.0014,1.6962
8,5,1,3,1.8667,2.579
8,6,1,3,35.9816,57.439
8,6,5,3,0.2434,8.5646
8,8,1,3,2887.436,1438.2846
8,8,5,3,0.2626,2.2193
8,12,5,3,0.0003,0.9613
8,13,1,3,29.2468,19.2944
8,13,5,3,0.0917,0.2863
8,16,1,3,2.6482,3.5311
8,17,1,3,124.7796,129.0723
8,17,5,3,0.0001,0.0217
8,18,1,3,23.3018,0.459
8,19,1,3,0.32,2.0653
8,19,5,3,0.0002,0.116
8,20,1,3,37.1518,17.3288
8,21,1,3,1.5248,8.2786
8,21,5,3,0.0001,0.0072
8,23,5,3,0.0001,0.0117
8,25,5,3,0.0001,0.0107
8,27,1,3,3.0183,3.4846
8,29,5,3,0.0373,4.7524
8,30,1,3,3.6003,3.2871
8,31,1,3,65.4595,37.6783
8,32,1,3,1.4203,2.4374
8,33,5,3,0.0001,6.1878
8,35,1,3,13.4179,16.8042
8,35,5,3,0.0001,0.1156
8,36,5,3,0.2133,0.2559
8,37,1,3,0.4432,2.3274
8,40,5,3,0.0001,0.0183
8,41,1,3,1.0394,2.2193
8,41,5,3,0.0001,0.0595
8,42,1,3,23.3126,36.5224
8,42,5,3,0.0002,3.6504
8,45,5,3,0.0002,0.1135
8,46,1,3,1.8128,4.3568
8,47,1,3,33.8466,15.7195
8,48,1,3,125.0844,93.8628
8,48,5,3,0.004,0.0266
8,49,1,3,1.0198,0.8758
8,49,5,3,0.0001,0.0313
8,50,5,3,0.0001,1.1634
8,53,5,3,0.0346,0.0823
8,55,1,3,6.1897,7.1765
8,55,5,3,0.0002,3.6846
8,56,1,3,2.4574,10.5272
8,56,5,3,0.4363,1.504
9,6,1,3,29.0135,39.0149
9,6,5,3,0.0272,0.4986
9,8,1,3,1.326,19.4306
9,9,1,3,531.0021,274.1762
9,9,5,3,0.1948,1.3728
9,11,5,3,0.0002,0.0138
9,12,1,3,15.0584,24.0705
9,12,5,3,0.0003,0.3129
9,13,1,3,36.9641,83.8017
9,13,5,3,0.0001,0.1232
9,18,1,3,32.4977,59.0505
9,19,1,3,22.6565,33.3886
9,21,1,3,21.8431,32.0377
9,23,1,3,0.2362,1.2455
9,23,5,3,0.1092,1.1311
9,25,1,3,4.5736,33.1199
9,25,5,3,0.4346,3.5617
9,27,1,3,0.0944,0.163
9,28,5,3,0.0002,0.0289
9,33,1,3,54.6604,83.3063
9,34,1,3,0.0033,0.0298
9,35,5,3,0.0001,0.0053
9,36,1,3,40.0892,286.5503
9,36,5,3,0.2732,1.9817
9,37,1,3,0.6244,0.7312
9,38,1,3,2.4245,2.8755
9,40,5,3,0.0001,0.0354
9,41,1,3,19.5175,34.0757
9,42,1,3,41.7183,57.8326
9,44,1,3,0.1331,2.1682
9,44,5,3,0.0001,0.4898
9,45,5,3,0.0001,0.0372
9,48,1,3,7.2063,42.0968
9,50,5,3,0.1453,2.2238
9,53,1,3,23.8528,65.545
9,55,1,3,5.0491,10.9106
10,10,1,3,242.0014,152.7599
10,13,1,3,9.6558,17.8775
10,24,1,3,212.1805,184.1755
10,34,1,3,173.2694,105.0375
10,39,1,3,0.0742,0.009
10,42,1,3,8.6617,35.52
10,51,1,3,2.372,1.4101
11,11,1,3,62.952,98.2003
11,24,1,3,2.1182,8.3784
11,51,1,3,1.7184,2.5074
12,1,1,3,1192.4901,342.6724
12,4,1,3,2.9617,4.0111
12,4,5,3,0.0001,158.6326
12,5,1,3,0.1297,4.2193
12,6,1,3,62.5003,205.1583
12,6,5,3,0.4828,568.9459
12,8,1,3,5.6504,41.0307
12,8,5,3,0.0002,0.8981
12,9,1,3,2.1594,4.8945
12,9,5,3,0.0001,0.1592
12,10,1,3,0.0163,3.993
12,11,1,3,2.5181,10.8101
12,11,5,3,0.0076,3.3897
12,12,1,3,26002.4088,8308.8218
12,12,5,3,0.9799,15.8306
12,13,1,3,1973.9159,680.1223
12,16,1,3,6.703,8.5023
12,17,1,3,56.7359,65.1998
12,17,5,3,0.0001,0.5536
12,18,1,3,16.1474,34.3539
12,19,1,3,21.5687,12.6518
12,20,1,3,80.6145,80.2015
12,21,1,3,19.0169,32.549
12,21,4,3,0.0835,0.5691
12,22,1,3,85.0321,104.4063
12,22,5,3,0.0001,0.6692
12,23,1,3,39.203,57.5651
12,24,1,3,69.9227,123.4955
12,25,1,3,23.736,71.0251
12,25,4,3,0.2554,2.7303
12,26,1,3,73.2122,104.8344
12,26,5,3,0.0003,0.6306
12,27,1,3,110.7823,108.3254
12,28,1,3,30.0873,19.225
12,28,4,3,0.3178,0.4133
12,29,1,3,125.8772,131.042
12,29,5,3,0.0256,0.6343
12,30,1,3,0.1825,0.2618
12,31,1,3,10.4205,9.2839
12,32,1,3,10.5674,26.3643
12,33,1,3,0.3377,2.4944
12,34,1,3,234.145,227.1234
12,34,5,3,0.0017,0.2374
12,35,1,3,0.4042,3.1672
12,36,1,3,425.4114,353.6125
12,36,5,3,0.1782,143.2808
12,37,1,3,86.7259,85.6279
12,37,5,3,0.0001,0.1582
12,39,1,3,248.0207,365.6644
12,39,5,3,0.0001,0.0374
12,40,1,3,26.7789,28.8463
